category,device,vendor,product,cve_count
garden,ecovacs:deebot_x2,ecovacs,deebot_x2,5
garden,rainmachine:mini-8,rainmachine,mini-8,3
garden,yarbo:lawn_mower,yarbo,lawn_mower,3
garden,yarbo:lawn_mower_pro,yarbo,lawn_mower_pro,3
garden,ecovacs:deebot_x2_combo,ecovacs,deebot_x2_combo,2
garden,ecovacs:deebot_x2_omni,ecovacs,deebot_x2_omni,2
garden,ecovacs:deebot_x2s,ecovacs,deebot_x2s,2
garden,ecovacs:deebot_x5_pro,ecovacs,deebot_x5_pro,2
garden,ecovacs:deebot_x5_pro_plus,ecovacs,deebot_x5_pro_plus,2
garden,ecovacs:deebot_x5_pro_ultra,ecovacs,deebot_x5_pro_ultra,2
garden,ecovacs:deebot_t10_omni,ecovacs,deebot_t10_omni,1
garden,ecovacs:deebot_t10_plus,ecovacs,deebot_t10_plus,1
garden,ecovacs:deebot_t10_turbo,ecovacs,deebot_t10_turbo,1
garden,ecovacs:deebot_t30_omni,ecovacs,deebot_t30_omni,1
garden,ecovacs:deebot_t30s,ecovacs,deebot_t30s,1
garden,ecovacs:deebot_x1_omni,ecovacs,deebot_x1_omni,1
garden,ecovacs:deebot_x1_plus,ecovacs,deebot_x1_plus,1
garden,ecovacs:deebot_x1_pro_omni,ecovacs,deebot_x1_pro_omni,1
garden,ecovacs:deebot_x1_turbo,ecovacs,deebot_x1_turbo,1
garden,ecovacs:deebot_x1e_omni,ecovacs,deebot_x1e_omni,1
garden,ecovacs:deebot_x1s_pro,ecovacs,deebot_x1s_pro,1
garden,ecovacs:deebot_x1s_pro_plus,ecovacs,deebot_x1s_pro_plus,1
garden,ecovacs:deebot_x2_pro,ecovacs,deebot_x2_pro,1
garden,ecovacs:goat_g1-2000,ecovacs,goat_g1-2000,1
garden,ecovacs:goat_g1-800,ecovacs,goat_g1-800,1
garden,ecovacs:gx-600,ecovacs,gx-600,1
garden,ecovacs:mate_x,ecovacs,mate_x,1
garden,rainmachine:touch_hd_12,rainmachine,touch_hd_12,1
home-power,sma:sunny_boy_1.5,sma,sunny_boy_1.5,12
home-power,sma:sunny_boy_2.5,sma,sunny_boy_2.5,12
home-power,sma:sunny_boy_3.0,sma,sunny_boy_3.0,12
home-power,sma:sunny_boy_3.6,sma,sunny_boy_3.6,12
home-power,sma:sunny_boy_3000tl,sma,sunny_boy_3000tl,12
home-power,sma:sunny_boy_3600,sma,sunny_boy_3600,12
home-power,sma:sunny_boy_3600tl,sma,sunny_boy_3600tl,12
home-power,sma:sunny_boy_4.0,sma,sunny_boy_4.0,12
home-power,sma:sunny_boy_4000tl,sma,sunny_boy_4000tl,12
home-power,sma:sunny_boy_5.0,sma,sunny_boy_5.0,12
home-power,sma:sunny_boy_5000,sma,sunny_boy_5000,12
home-power,sma:sunny_boy_5000tl,sma,sunny_boy_5000tl,12
home-power,sma:sunny_boy_storage_2.5,sma,sunny_boy_storage_2.5,12
home-power,sma:sunny_central_1000cp_xt,sma,sunny_central_1000cp_xt,12
home-power,sma:sunny_central_2200,sma,sunny_central_2200,12
home-power,sma:sunny_central_500cp_xt,sma,sunny_central_500cp_xt,12
home-power,sma:sunny_central_630cp_xt,sma,sunny_central_630cp_xt,12
home-power,sma:sunny_central_720cp_xt,sma,sunny_central_720cp_xt,12
home-power,sma:sunny_central_760cp_xt,sma,sunny_central_760cp_xt,12
home-power,sma:sunny_central_800cp_xt,sma,sunny_central_800cp_xt,12
home-power,sma:sunny_central_850cp_xt,sma,sunny_central_850cp_xt,12
home-power,sma:sunny_central_900cp_xt,sma,sunny_central_900cp_xt,12
home-power,sma:sunny_central_storage_1000,sma,sunny_central_storage_1000,12
home-power,sma:sunny_central_storage_2200,sma,sunny_central_storage_2200,12
home-power,sma:sunny_central_storage_2500-ev,sma,sunny_central_storage_2500-ev,12
home-power,sma:sunny_central_storage_500,sma,sunny_central_storage_500,12
home-power,sma:sunny_central_storage_630,sma,sunny_central_storage_630,12
home-power,sma:sunny_central_storage_720,sma,sunny_central_storage_720,12
home-power,sma:sunny_central_storage_760,sma,sunny_central_storage_760,12
home-power,sma:sunny_central_storage_800,sma,sunny_central_storage_800,12
home-power,sma:sunny_central_storage_850,sma,sunny_central_storage_850,12
home-power,sma:sunny_central_storage_900,sma,sunny_central_storage_900,12
home-power,sma:sunny_tripower_12000tl,sma,sunny_tripower_12000tl,12
home-power,sma:sunny_tripower_15000tl,sma,sunny_tripower_15000tl,12
home-power,sma:sunny_tripower_20000tl,sma,sunny_tripower_20000tl,12
home-power,sma:sunny_tripower_25000tl,sma,sunny_tripower_25000tl,12
home-power,sma:sunny_tripower_5000tl,sma,sunny_tripower_5000tl,12
home-power,sma:sunny_tripower_60,sma,sunny_tripower_60,12
home-power,sma:sunny_tripower_core1,sma,sunny_tripower_core1,12
home-power,enphase:envoy,enphase,envoy,5
home-power,enphase:iq_gateway,enphase,iq_gateway,5
home-power,sinapsitech:esolar_duo_photovoltaic_system_monitor,sinapsitech,esolar_duo_photovoltaic_system_monitor,4
home-power,sinapsitech:esolar_light_photovoltaic_system_monitor,sinapsitech,esolar_light_photovoltaic_system_monitor,4
home-power,sinapsitech:esolar_photovoltaic_system_monitor,sinapsitech,esolar_photovoltaic_system_monitor,4
home-power,sinapsitech:sinapsi,sinapsitech,sinapsi,4
home-power,outbackpower:mojave_inverter_oghi8048a,outbackpower,mojave_inverter_oghi8048a,3
home-power,fronius:datamanager_box_2.0,fronius,datamanager_box_2.0,2
home-power,fronius:eco_25.0-3-s,fronius,eco_25.0-3-s,2
home-power,fronius:eco_27.0-3-s,fronius,eco_27.0-3-s,2
home-power,fronius:galvo_1.5-1,fronius,galvo_1.5-1,2
home-power,fronius:galvo_1.5-1_208-240,fronius,galvo_1.5-1_208-240,2
home-power,fronius:galvo_2.0-1,fronius,galvo_2.0-1,2
home-power,fronius:galvo_2.0-1_208-240,fronius,galvo_2.0-1_208-240,2
home-power,fronius:galvo_2.5-1,fronius,galvo_2.5-1,2
home-power,fronius:galvo_2.5-1_208-240,fronius,galvo_2.5-1_208-240,2
home-power,fronius:galvo_3.0-1,fronius,galvo_3.0-1,2
home-power,fronius:galvo_3.1-1,fronius,galvo_3.1-1,2
home-power,fronius:galvo_3.1-1_208-240,fronius,galvo_3.1-1_208-240,2
home-power,fronius:primo_10.0-1_208-240,fronius,primo_10.0-1_208-240,2
home-power,fronius:primo_11.4-1_208-240,fronius,primo_11.4-1_208-240,2
home-power,fronius:primo_12.5-1_208-240,fronius,primo_12.5-1_208-240,2
home-power,fronius:primo_15.0-1_208-240,fronius,primo_15.0-1_208-240,2
home-power,fronius:primo_3.0-1,fronius,primo_3.0-1,2
home-power,fronius:primo_3.5-1,fronius,primo_3.5-1,2
home-power,fronius:primo_3.6-1,fronius,primo_3.6-1,2
home-power,fronius:primo_3.8-1_208-240,fronius,primo_3.8-1_208-240,2
home-power,fronius:primo_4.0-1,fronius,primo_4.0-1,2
home-power,fronius:primo_4.6-1,fronius,primo_4.6-1,2
home-power,fronius:primo_5.0-1,fronius,primo_5.0-1,2
home-power,fronius:primo_5.0-1_208-240,fronius,primo_5.0-1_208-240,2
home-power,fronius:primo_5.0-1_aus,fronius,primo_5.0-1_aus,2
home-power,fronius:primo_5.0-1_sc,fronius,primo_5.0-1_sc,2
home-power,fronius:primo_6.0-1,fronius,primo_6.0-1,2
home-power,fronius:primo_6.0-1_208-240,fronius,primo_6.0-1_208-240,2
home-power,fronius:primo_7.6-1_208-240,fronius,primo_7.6-1_208-240,2
home-power,fronius:primo_8.2-1,fronius,primo_8.2-1,2
home-power,fronius:primo_8.2-1_208-240,fronius,primo_8.2-1_208-240,2
home-power,fronius:symo_10.0-3-m,fronius,symo_10.0-3-m,2
home-power,fronius:symo_10.0-3-m-os,fronius,symo_10.0-3-m-os,2
home-power,fronius:symo_10.0-3_208-240,fronius,symo_10.0-3_208-240,2
home-power,fronius:symo_10.0-3_480,fronius,symo_10.0-3_480,2
home-power,fronius:symo_12.0-3_208-240,fronius,symo_12.0-3_208-240,2
home-power,fronius:symo_12.5-3-m,fronius,symo_12.5-3-m,2
home-power,fronius:symo_12.5-3_480,fronius,symo_12.5-3_480,2
home-power,fronius:symo_15.0-3-m,fronius,symo_15.0-3-m,2
home-power,fronius:symo_15.0-3_107,fronius,symo_15.0-3_107,2
home-power,fronius:symo_15.0-3_480,fronius,symo_15.0-3_480,2
home-power,fronius:symo_17.5-3-m,fronius,symo_17.5-3-m,2
home-power,fronius:symo_17.5-3_480,fronius,symo_17.5-3_480,2
home-power,fronius:symo_20.0-3-m,fronius,symo_20.0-3-m,2
home-power,fronius:symo_20.0-3_480,fronius,symo_20.0-3_480,2
home-power,fronius:symo_22.7-3_480,fronius,symo_22.7-3_480,2
home-power,fronius:symo_24.0-3_480,fronius,symo_24.0-3_480,2
home-power,fronius:symo_3.0-3-m,fronius,symo_3.0-3-m,2
home-power,fronius:symo_3.0-3-s,fronius,symo_3.0-3-s,2
home-power,fronius:symo_3.7-3-m,fronius,symo_3.7-3-m,2
home-power,fronius:symo_3.7-3-s,fronius,symo_3.7-3-s,2
home-power,fronius:symo_4.5-3-m,fronius,symo_4.5-3-m,2
home-power,fronius:symo_4.5-3-s,fronius,symo_4.5-3-s,2
home-power,fronius:symo_5.0-3-m,fronius,symo_5.0-3-m,2
home-power,fronius:symo_6.0-3-m,fronius,symo_6.0-3-m,2
home-power,fronius:symo_7.0-3-m,fronius,symo_7.0-3-m,2
home-power,fronius:symo_8.2-3-m,fronius,symo_8.2-3-m,2
home-power,fronius:symo_advanced_10.0-3_208-240,fronius,symo_advanced_10.0-3_208-240,2
home-power,fronius:symo_advanced_12.0-3_208-240,fronius,symo_advanced_12.0-3_208-240,2
home-power,fronius:symo_advanced_15.0-3_480,fronius,symo_advanced_15.0-3_480,2
home-power,fronius:symo_advanced_20.0-3_480,fronius,symo_advanced_20.0-3_480,2
home-power,fronius:symo_advanced_22.7-3_480,fronius,symo_advanced_22.7-3_480,2
home-power,fronius:symo_advanced_24.0-3_480,fronius,symo_advanced_24.0-3_480,2
home-power,fronius:symo_hybrid_3.0-3-m,fronius,symo_hybrid_3.0-3-m,2
home-power,fronius:symo_hybrid_4.0-3-m,fronius,symo_hybrid_4.0-3-m,2
home-power,fronius:symo_hybrid_5.0-3-m,fronius,symo_hybrid_5.0-3-m,2
home-power,bosswerk:inverter,bosswerk,inverter,1
home-power,deyeinverter:inverter,deyeinverter,inverter,1
home-power,mitsubishielectric:ma-ew85s-e,mitsubishielectric,ma-ew85s-e,1
home-power,mitsubishielectric:ma-ew85s-uk,mitsubishielectric,ma-ew85s-uk,1
home-power,mitsubishielectric:mac-507if-e,mitsubishielectric,mac-507if-e,1
home-power,mitsubishielectric:mac-557if-e,mitsubishielectric,mac-557if-e,1
home-power,mitsubishielectric:mac-557if-e1,mitsubishielectric,mac-557if-e1,1
home-power,mitsubishielectric:mac-558if-e,mitsubishielectric,mac-558if-e,1
home-power,mitsubishielectric:mac-558if-e1,mitsubishielectric,mac-558if-e1,1
home-power,mitsubishielectric:mac-559if-e,mitsubishielectric,mac-559if-e,1
home-power,mitsubishielectric:mac-559if-e1,mitsubishielectric,mac-559if-e1,1
home-power,mitsubishielectric:mac-566ifb-e,mitsubishielectric,mac-566ifb-e,1
home-power,mitsubishielectric:mac-567ifb-e,mitsubishielectric,mac-567ifb-e,1
home-power,mitsubishielectric:mac-567ifb2-e,mitsubishielectric,mac-567ifb2-e,1
home-power,mitsubishielectric:mac-568if-e,mitsubishielectric,mac-568if-e,1
home-power,mitsubishielectric:mac-568ifb-e,mitsubishielectric,mac-568ifb-e,1
home-power,mitsubishielectric:mac-568ifb2-e,mitsubishielectric,mac-568ifb2-e,1
home-power,mitsubishielectric:mac-568ifb3-e,mitsubishielectric,mac-568ifb3-e,1
home-power,mitsubishielectric:mac-576if-e1,mitsubishielectric,mac-576if-e1,1
home-power,mitsubishielectric:mac-587if-e,mitsubishielectric,mac-587if-e,1
home-power,mitsubishielectric:mac-587if2-e,mitsubishielectric,mac-587if2-e,1
home-power,mitsubishielectric:mac-588if-e,mitsubishielectric,mac-588if-e,1
home-power,mitsubishielectric:mfz-gxt50\/60\/73vfk,mitsubishielectric,mfz-gxt50\/60\/73vfk,1
home-power,mitsubishielectric:mfz-xt50\/60vfk,mitsubishielectric,mfz-xt50\/60vfk,1
home-power,mitsubishielectric:msxy-fp05\/07\/10\/13\/18\/20\/24vgk-sg1,mitsubishielectric,msxy-fp05\/07\/10\/13\/18\/20\/24vgk-sg1,1
home-power,mitsubishielectric:msy-gp10\/13\/15\/18\/20\/24vfk-sg1,mitsubishielectric,msy-gp10\/13\/15\/18\/20\/24vfk-sg1,1
home-power,mitsubishielectric:msz-ap15\/20\/25\/35\/42\/50\/60\/71vgk-e2,mitsubishielectric,msz-ap15\/20\/25\/35\/42\/50\/60\/71vgk-e2,1
home-power,mitsubishielectric:msz-ap15\/20\/25\/35\/42\/50\/60\/71vgk-er2,mitsubishielectric,msz-ap15\/20\/25\/35\/42\/50\/60\/71vgk-er2,1
home-power,mitsubishielectric:msz-ap15\/20\/25\/35\/42\/50\/60\/71vgk-et2,mitsubishielectric,msz-ap15\/20\/25\/35\/42\/50\/60\/71vgk-et2,1
home-power,mitsubishielectric:msz-ap22\/25\/35\/42\/50\/60\/71\/80vgkd-a2,mitsubishielectric,msz-ap22\/25\/35\/42\/50\/60\/71\/80vgkd-a2,1
home-power,mitsubishielectric:msz-ap22\/25\/35\/42\/50\/61\/70\/80vgkd-a1,mitsubishielectric,msz-ap22\/25\/35\/42\/50\/61\/70\/80vgkd-a1,1
home-power,mitsubishielectric:msz-ap25\/35\/42\/50\/60\/71vgk-e3,mitsubishielectric,msz-ap25\/35\/42\/50\/60\/71vgk-e3,1
home-power,mitsubishielectric:msz-ap25\/35\/42\/50\/60\/71vgk-er3,mitsubishielectric,msz-ap25\/35\/42\/50\/60\/71vgk-er3,1
home-power,mitsubishielectric:msz-ap25\/35\/42\/50\/60\/71vgk-et3,mitsubishielectric,msz-ap25\/35\/42\/50\/60\/71vgk-et3,1
home-power,mitsubishielectric:msz-ap25\/35\/42\/50vgk-e1,mitsubishielectric,msz-ap25\/35\/42\/50vgk-e1,1
home-power,mitsubishielectric:msz-ap25\/35\/42\/50vgk-e6,mitsubishielectric,msz-ap25\/35\/42\/50vgk-e6,1
home-power,mitsubishielectric:msz-ap25\/35\/42\/50vgk-e7,mitsubishielectric,msz-ap25\/35\/42\/50vgk-e7,1
home-power,mitsubishielectric:msz-ap25\/35\/42\/50vgk-e8,mitsubishielectric,msz-ap25\/35\/42\/50vgk-e8,1
home-power,mitsubishielectric:msz-ap25\/35\/42\/50vgk-en1,mitsubishielectric,msz-ap25\/35\/42\/50vgk-en1,1
home-power,mitsubishielectric:msz-ap25\/35\/42\/50vgk-en2,mitsubishielectric,msz-ap25\/35\/42\/50vgk-en2,1
home-power,mitsubishielectric:msz-ap25\/35\/42\/50vgk-en3,mitsubishielectric,msz-ap25\/35\/42\/50vgk-en3,1
home-power,mitsubishielectric:msz-ap25\/35\/42\/50vgk-er1,mitsubishielectric,msz-ap25\/35\/42\/50vgk-er1,1
home-power,mitsubishielectric:msz-ap25\/35\/42\/50vgk-et1,mitsubishielectric,msz-ap25\/35\/42\/50vgk-et1,1
home-power,mitsubishielectric:msz-ap60\/71vgk-e1,mitsubishielectric,msz-ap60\/71vgk-e1,1
home-power,mitsubishielectric:msz-ap60\/71vgk-er1,mitsubishielectric,msz-ap60\/71vgk-er1,1
home-power,mitsubishielectric:msz-ap60\/71vgk-et1,mitsubishielectric,msz-ap60\/71vgk-et1,1
home-power,mitsubishielectric:msz-ay25\/35\/42\/50vgk-e1,mitsubishielectric,msz-ay25\/35\/42\/50vgk-e1,1
home-power,mitsubishielectric:msz-ay25\/35\/42\/50vgk-e6,mitsubishielectric,msz-ay25\/35\/42\/50vgk-e6,1
home-power,mitsubishielectric:msz-ay25\/35\/42\/50vgk-er1,mitsubishielectric,msz-ay25\/35\/42\/50vgk-er1,1
home-power,mitsubishielectric:msz-ay25\/35\/42\/50vgk-et1,mitsubishielectric,msz-ay25\/35\/42\/50vgk-et1,1
home-power,mitsubishielectric:msz-ay25\/35\/42\/50vgk-sc1,mitsubishielectric,msz-ay25\/35\/42\/50vgk-sc1,1
home-power,mitsubishielectric:msz-ay25\/35\/42\/50vgkp-e6,mitsubishielectric,msz-ay25\/35\/42\/50vgkp-e6,1
home-power,mitsubishielectric:msz-ay25\/35\/42\/50vgkp-er1,mitsubishielectric,msz-ay25\/35\/42\/50vgkp-er1,1
home-power,mitsubishielectric:msz-ay25\/35\/42\/50vgkp-et1,mitsubishielectric,msz-ay25\/35\/42\/50vgkp-et1,1
home-power,mitsubishielectric:msz-ay25\/35\/42\/50vgkp-sc1,mitsubishielectric,msz-ay25\/35\/42\/50vgkp-sc1,1
home-power,mitsubishielectric:msz-bt20\/25\/35\/50vgk-e1,mitsubishielectric,msz-bt20\/25\/35\/50vgk-e1,1
home-power,mitsubishielectric:msz-bt20\/25\/35\/50vgk-e2,mitsubishielectric,msz-bt20\/25\/35\/50vgk-e2,1
home-power,mitsubishielectric:msz-bt20\/25\/35\/50vgk-e3,mitsubishielectric,msz-bt20\/25\/35\/50vgk-e3,1
home-power,mitsubishielectric:msz-bt20\/25\/35\/50vgk-er1,mitsubishielectric,msz-bt20\/25\/35\/50vgk-er1,1
home-power,mitsubishielectric:msz-bt20\/25\/35\/50vgk-er2,mitsubishielectric,msz-bt20\/25\/35\/50vgk-er2,1
home-power,mitsubishielectric:msz-bt20\/25\/35\/50vgk-et1,mitsubishielectric,msz-bt20\/25\/35\/50vgk-et1,1
home-power,mitsubishielectric:msz-bt20\/25\/35\/50vgk-et2,mitsubishielectric,msz-bt20\/25\/35\/50vgk-et2,1
home-power,mitsubishielectric:msz-bt20\/25\/35\/50vgk-et3,mitsubishielectric,msz-bt20\/25\/35\/50vgk-et3,1
home-power,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgkb-e1,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgkb-e1,1
home-power,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgkb-e2,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgkb-e2,1
home-power,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgks-e1,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgks-e1,1
home-power,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgks-e2,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgks-e2,1
home-power,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgkw-e1,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgkw-e1,1
home-power,mitsubishielectric:msz-ef18\/22\/25\/35\/42\/50vgkw-e2,mitsubishielectric,msz-ef18\/22\/25\/35\/42\/50vgkw-e2,1
home-power,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkb-a1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkb-a1,1
home-power,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkb-er1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkb-er1,1
home-power,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkb-er2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkb-er2,1
home-power,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkb-et1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkb-et1,1
home-power,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkb-et2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkb-et2,1
home-power,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgks-a1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgks-a1,1
home-power,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgks-er1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgks-er1,1
home-power,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgks-er2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgks-er2,1
home-power,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgks-et1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgks-et1,1
home-power,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgks-et2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgks-et2,1
home-power,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkw-a1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkw-a1,1
home-power,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkw-er1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkw-er1,1
home-power,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkw-er2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkw-er2,1
home-power,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkw-et1,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkw-et1,1
home-power,mitsubishielectric:msz-ef22\/25\/35\/42\/50vgkw-et2,mitsubishielectric,msz-ef22\/25\/35\/42\/50vgkw-et2,1
home-power,mitsubishielectric:msz-exa09\/12vak,mitsubishielectric,msz-exa09\/12vak,1
home-power,mitsubishielectric:msz-eza09\/12vak,mitsubishielectric,msz-eza09\/12vak,1
home-power,mitsubishielectric:msz-ft20\/25vfk,mitsubishielectric,msz-ft20\/25vfk,1
home-power,mitsubishielectric:msz-ft25\/35\/50vgk-e1,mitsubishielectric,msz-ft25\/35\/50vgk-e1,1
home-power,mitsubishielectric:msz-ft25\/35\/50vgk-e2,mitsubishielectric,msz-ft25\/35\/50vgk-e2,1
home-power,mitsubishielectric:msz-ft25\/35\/50vgk-et1,mitsubishielectric,msz-ft25\/35\/50vgk-et1,1
home-power,mitsubishielectric:msz-ft25\/35\/50vgk-sc1,mitsubishielectric,msz-ft25\/35\/50vgk-sc1,1
home-power,mitsubishielectric:msz-ft25\/35\/50vgk-sc2,mitsubishielectric,msz-ft25\/35\/50vgk-sc2,1
home-power,mitsubishielectric:msz-fx20\/25vfk,mitsubishielectric,msz-fx20\/25vfk,1
home-power,mitsubishielectric:msz-gzt09\/12\/18vak,mitsubishielectric,msz-gzt09\/12\/18vak,1
home-power,mitsubishielectric:msz-gzy09\/12\/18vfk,mitsubishielectric,msz-gzy09\/12\/18vfk,1
home-power,mitsubishielectric:msz-hr25\/35\/42\/50\/60\/71vfk-e1,mitsubishielectric,msz-hr25\/35\/42\/50\/60\/71vfk-e1,1
home-power,mitsubishielectric:msz-hr25\/35\/42\/50\/60\/71vfk-er1,mitsubishielectric,msz-hr25\/35\/42\/50\/60\/71vfk-er1,1
home-power,mitsubishielectric:msz-hr25\/35\/42\/50\/60\/71vfk-et1,mitsubishielectric,msz-hr25\/35\/42\/50\/60\/71vfk-et1,1
home-power,mitsubishielectric:msz-hr25\/35\/42\/50vfk-e6,mitsubishielectric,msz-hr25\/35\/42\/50vfk-e6,1
home-power,mitsubishielectric:msz-ky09\/12\/18vfk,mitsubishielectric,msz-ky09\/12\/18vfk,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2b-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2b-e1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2b-e2,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2b-e2,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2b-e3,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2b-e3,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2b-et1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2b-et1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2r-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2r-e1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2r-e2,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2r-e2,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2r-e3,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2r-e3,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2r-et1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2r-et1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2v-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2v-e1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2v-e2,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2v-e2,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2v-e3,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2v-e3,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2v-et1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2v-et1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2w-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2w-e1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2w-e2,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2w-e2,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2w-e3,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2w-e3,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2w-er1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2w-er1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2w-er2,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2w-er2,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2w-et1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2w-et1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vg2w-et2,mitsubishielectric,msz-ln18\/25\/35\/50\/60vg2w-et2,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vgb-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vgb-e1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vgr-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vgr-e1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vgv-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vgv-e1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50\/60vgw-e1,mitsubishielectric,msz-ln18\/25\/35\/50\/60vgw-e1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50vg2b-en1,mitsubishielectric,msz-ln18\/25\/35\/50vg2b-en1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50vg2r-en1,mitsubishielectric,msz-ln18\/25\/35\/50vg2r-en1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50vg2v-en1,mitsubishielectric,msz-ln18\/25\/35\/50vg2v-en1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50vg2w-en1,mitsubishielectric,msz-ln18\/25\/35\/50vg2w-en1,1
home-power,mitsubishielectric:msz-ln18\/25\/35\/50vg2w-sc1,mitsubishielectric,msz-ln18\/25\/35\/50vg2w-sc1,1
home-power,mitsubishielectric:msz-ln25\/35\/50\/60vg2b-a1,mitsubishielectric,msz-ln25\/35\/50\/60vg2b-a1,1
home-power,mitsubishielectric:msz-ln25\/35\/50\/60vg2b-a2,mitsubishielectric,msz-ln25\/35\/50\/60vg2b-a2,1
home-power,mitsubishielectric:msz-ln25\/35\/50\/60vg2b-er1,mitsubishielectric,msz-ln25\/35\/50\/60vg2b-er1,1
