Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings
vendor_only,CVE-2018-3913,2018-09-21,"An exploitable stack-based buffer overflow vulnerability exists in the retrieval of database fields in the video-core HTTP server of the Samsung SmartThings Hub STH-ETH-250 - Firmware version 0.20.17. The strcpy call overflows the destination buffer, which has a size of 32 bytes. An attacker can send an arbitrarily long ""accessKey"" value in order to exploit this vulnerability.",6.7,3.1,CWE-787,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-3914,2018-09-21,"An exploitable stack-based buffer overflow vulnerability exists in the retrieval of database fields in the video-core HTTP server of the Samsung SmartThings Hub STH-ETH-250 - Firmware version 0.20.17. The strcpy call overflows the destination buffer, which has a size of 2000 bytes. An attacker can send an arbitrarily long ""sessionToken"" value in order to exploit this vulnerability.",7.8,3.1,CWE-787,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-3915,2018-09-21,"An exploitable stack-based buffer overflow vulnerability exists in the retrieval of database fields in the video-core HTTP server of the Samsung SmartThings Hub STH-ETH-250 - Firmware version 0.20.17. The strcpy call overflows the destination buffer, which has a size of 64 bytes. An attacker can send an arbitrarily long ""bucket"" value in order to exploit this vulnerability.",8.2,3.1,CWE-787,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
vendor_only,CVE-2020-6007,2020-01-23,"Philips Hue Bridge model 2.X prior to and including version 1935144020 contains a Heap-based Buffer Overflow when handling a long ZCL string during the commissioning phase, resulting in a remote code execution.",7.9,3.1,CWE-122|CWE-787,cpe:2.3:o:philips:hue_bridge_v2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:philips:hue_bridge_v2:-:*:*:*:*:*:*:*
vendor_only,CVE-2011-4835,2011-12-15,Directory traversal vulnerability in the web interface in HomeSeer HS2 2.5.0.20 allows remote attackers to access arbitrary files via unspecified vectors.,7.5,2.0,CWE-22,cpe:2.3:a:homeseer:homeseer_hs2:2.5.0.20:*:*:*:*:*:*:*
vendor_only,CVE-2011-4836,2011-12-15,Cross-site scripting (XSS) vulnerability in the web interface in HomeSeer HS2 2.5.0.20 allows remote attackers to inject arbitrary web script or HTML via a request for a crafted URI.,4.3,2.0,CWE-79,cpe:2.3:a:homeseer:homeseer_hs2:2.5.0.20:*:*:*:*:*:*:*
vendor_only,CVE-2011-4837,2011-12-15,Cross-site request forgery (CSRF) vulnerability in /ctrl in the web interface in HomeSeer HS2 2.5.0.20 allows remote attackers to hijack the authentication of admins for requests that execute arbitrary programs.,6.8,2.0,CWE-352,cpe:2.3:a:homeseer:homeseer_hs2:2.5.0.20:*:*:*:*:*:*:*
vendor_only,CVE-2018-3863,2018-08-23,"On Samsung SmartThings Hub STH-ETH-250 devices with firmware version 0.20.17, the video-core process incorrectly extracts fields from a user-controlled JSON payload, leading to a buffer overflow on the stack. An attacker can send an HTTP request to trigger this vulnerability. A strcpy overflows the destination buffer, which has a size of 40 bytes. An attacker can send an arbitrarily long ""user"" value in order to exploit this vulnerability.",9.9,3.1,CWE-787,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-3867,2018-08-23,"An exploitable stack-based buffer overflow vulnerability exists in the samsungWifiScan callback notification of video-core's HTTP server of Samsung SmartThings Hub STH-ETH-250 devices with firmware version 0.20.17. The video-core process incorrectly handles the answer received from a smart camera, leading to a buffer overflow on the stack. An attacker can send a series of HTTP requests to trigger this vulnerability.",9.9,3.1,CWE-787,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-3878,2018-08-23,"Multiple exploitable buffer overflow vulnerabilities exist in the credentials handler of video-core's HTTP server of Samsung SmartThings Hub STH-ETH-250 devices with firmware version 0.20.17. The video-core process incorrectly extracts fields from a user-controlled JSON payload, leading to a buffer overflow on the stack. A strncpy overflows the destination buffer, which has a size of 16 bytes. An attacker can send an arbitrarily long ""region"" value in order to exploit this vulnerability.",9.9,3.1,CWE-119,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-3879,2018-08-23,"An exploitable JSON injection vulnerability exists in the credentials handler of video-core's HTTP server of Samsung SmartThings Hub STH-ETH-250 devices with firmware version 0.20.17. The video-core process incorrectly parses the user-controlled JSON payload, leading to a JSON injection which in turn leads to a SQL injection in the video-core database. An attacker can send a series of HTTP requests to trigger this vulnerability.",8.8,3.1,CWE-89,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-3902,2018-08-23,"An exploitable buffer overflow vulnerability exists in the camera ""replace"" feature of video-core's HTTP server of Samsung SmartThings Hub STH-ETH-250 devices with firmware version 0.20.17. The video-core process incorrectly extracts the URL field from a user-controlled JSON payload, leading to a buffer overflow on the stack. An attacker can send an HTTP request to trigger this vulnerability.",9.9,3.1,CWE-787,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-3903,2018-08-23,"On Samsung SmartThings Hub STH-ETH-250 devices with firmware version 0.20.17, the video-core process incorrectly extracts fields from a user-controlled JSON payload, leading to a buffer overflow on the stack. An attacker can send an HTTP request to trigger this vulnerability. The memcpy call overflows the destination buffer, which has a size of 512 bytes. An attacker can send an arbitrarily long ""url"" value in order to overwrite the saved-PC with 0x42424242.",9.9,3.1,CWE-787,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-3905,2018-08-23,"An exploitable buffer overflow vulnerability exists in the camera ""create"" feature of video-core's HTTP server of Samsung SmartThings Hub STH-ETH-250 devices with firmware version 0.20.17. The video-core process incorrectly extracts the ""state"" field from a user-controlled JSON payload, leading to a buffer overflow on the stack. An attacker can send an HTTP request to trigger this vulnerability.",9.9,3.1,CWE-119,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-3917,2018-08-23,"On Samsung SmartThings Hub STH-ETH-250 devices with firmware version 0.20.17, the video-core process insecurely extracts the fields from the ""shard"" table of its SQLite database, leading to a buffer overflow on the stack. An attacker can send an HTTP request to trigger this vulnerability. The strcpy call overflows the destination buffer, which has a size of 16 bytes. An attacker can send an arbitrarily long ""region"" value in order to exploit this vulnerability.",9.9,3.1,CWE-119,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-3919,2018-08-23,"An exploitable stack-based buffer overflow vulnerability exists in the retrieval of database fields in video-core's HTTP server of Samsung SmartThings Hub STH-ETH-250 devices with firmware version 0.20.17. The video-core process insecurely extracts the fields from the ""clips"" table of its SQLite database, leading to a buffer overflow on the stack. An attacker can send a series of HTTP requests to trigger this vulnerability.",9.9,3.1,CWE-787,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-3925,2018-08-23,"An exploitable buffer overflow vulnerability exists in the remote video-host communication of video-core's HTTP server of Samsung SmartThings Hub STH-ETH-250 devices with firmware version 0.20.17. The video-core process insecurely parses the AWSELB cookie while communicating with remote video-host servers, leading to a buffer overflow on the heap. An attacker able to impersonate the remote HTTP servers could trigger this vulnerability.",9.9,3.0,CWE-119,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-3912,2018-08-23,"On Samsung SmartThings Hub STH-ETH-250 devices with firmware version 0.20.17, the video-core process insecurely extracts the fields from the ""shard"" table of its SQLite database, leading to a buffer overflow on the stack. The strcpy call overflows the destination buffer, which has a size of 128 bytes. An attacker can send an arbitrarily long ""secretKey"" value in order to exploit this vulnerability.",7.8,3.1,CWE-787,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-3856,2018-08-23,"An exploitable vulnerability exists in the smart cameras RTSP configuration of the Samsung SmartThings Hub STH-ETH-250 - Firmware version 0.20.17. The device incorrectly handles spaces in the URL field, leading to an arbitrary operating system command injection. An attacker can send a series of HTTP requests to trigger this vulnerability.",9.9,3.1,CWE-88,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-3866,2018-08-23,"An exploitable buffer overflow vulnerability exists in the samsungWifiScan handler of video-core's HTTP server of Samsung SmartThings Hub STH-ETH-250 - Firmware version 0.20.17. The video-core process incorrectly extracts fields from a user-controlled JSON payload, leading to a buffer overflow on the stack. The strcpy at [8] overflows the destination buffer, which has a size of 40 bytes. An attacker can send an arbitrarily long 'callbackUrl' value in order to exploit this vulnerability.",9.9,3.1,CWE-787,cpe:2.3:o:samsung:sth-eth-250_firmware:0.20.17:*:*:*:*:*:*:*|cpe:2.3:h:samsung:sth-eth-250:-:*:*:*:*:*:*:*
